altzairu	eus-30-14802450-n	 burdina eta karbonoa (% 2,1 baino gutxiago) dituen aleazioa, tratamendu termiko eta mekanikoen bidez oso ezaugarri desberdinak hartzeko gai dena
altzairu_erdibaretu	eus-30-80000687-n	 Altzairu baregeak baino oxigeno gutxiago eta baretuak baino gehiago duen altzairua. Oxigenoaren eta karbonoaren erreakziotik sortzen den karbono monoxidoak orekatu egiten du solidotzeak eragindako uzkurtzea
altzairu_herdoilgaitz_ferritiko	eus-30-80000694-n	 Gorputzean zentratutako kristal-egitura kubikoa (ferritikoa) duen altzairu herdoilgaitza
altzairurtu	eus-30-80000682-n	 Fundiziorako erabiltzen den altzairua
altzairu_sinterizatu	eus-30-80000688-n	 Karbonoa eta aleazio-elementuak nahita gehituak dituen burdin hauts konprimitua berotuz sortzen den altzairua
altzairu_tenplatu	eus-30-80000685-n	 Tenplaketaren eta tratamendu termiko egokiaren bidez gogortu den altzairua
aluminosilikato	eus-30-80000256-n	 Al<->2<->SiO<->5<->. Nesosilikatoen taldea, hiru polimorfoz osaturikoa: andaluzita (ortorronbikoa), sillimanita (ortorronbikoa) eta zianita (triklinikoa). Dentsitatearen arabera bereiz daitezke eta mineral indizeak dira metamorfismoan. Izan ere, sillimanita tenperatura altukoa da eta zianita presio altukoa; andaluzita, berriz, ukipen-metamorfismoko aureoletan agertzen da
ama	eus-30-01323493-n	 ume bat edo gehiago izan dituen animalia emea
ama	eus-30-10332385-n	 seme edo alaba bat edo gehiago dituen emakumea
ama-hizkuntza	eus-30-06904748-n	 haurtzaroan ikasitako lehen hizkuntza
amai	eus-30-00209943-n	 zerbait amaitzearen ekintza
amai	eus-30-00211110-n	 zerbait burutzearen ekintza
amai	eus-30-05868477-n	 zerbaiten azken zatia
amai	eus-30-06398401-n	 komunikazioaren azken atala
amai	eus-30-06743867-n	 literatur lan edo film baten korapiloa askatzen den atala, obrari azkena eman ohi diona
amai	eus-30-07291312-n	 zerbaiti amaiera ematen dion gertaera
amai	eus-30-08565894-n	 zerbaiten muturra dela adierazten duen muga
amai	eus-30-14562960-n	 amaierako egoera
amai	eus-30-15266911-n	 denboran zerbait amaitzen den unea
amai	eus-30-15267536-n	 zerbait bukatzen den unea
amaiera	eus-30-00209943-n	 zerbait amaitzearen ekintza
amaiera	eus-30-00211110-n	 zerbait burutzearen ekintza
amaiera	eus-30-05868477-n	 zerbaiten azken zatia
amaiera	eus-30-06398401-n	 komunikazioaren azken atala
amaiera	eus-30-06743867-n	 literatur lan edo film baten korapiloa askatzen den atala, obrari azkena eman ohi diona
amaiera	eus-30-07291312-n	 zerbaiti amaiera ematen dion gertaera
amaiera	eus-30-08565894-n	 zerbaiten muturra dela adierazten duen muga
amaiera	eus-30-14562960-n	 amaierako egoera
amaiera	eus-30-15266911-n	 denboran zerbait amaitzen den unea
amaiera	eus-30-15267536-n	 zerbait bukatzen den unea
amama	eus-30-10142747-n	 aitaren edo amaren ama
amandre	eus-30-10142747-n	 aitaren edo amaren ama
amarru	eus-30-00171249-n	 pertsona bat erakartzeko erabiltzen den trikimailu edo tranpa
amarru	eus-30-05905802-n	 ihes edo irizur egiteko egiten den gezurrezko plana
amaso	eus-30-10142747-n	 aitaren edo amaren ama
amatxi	eus-30-10142747-n	 aitaren edo amaren ama
amets	eus-30-05700793-n	 egoera abstraktu batean murgilduta izatearen egoera
amets	eus-30-05768553-n	 lotan, irudimenak sortzen dituen gertaeren edo irudien multzoa
amets	eus-30-05768806-n	 itzarririk eratzen den irudipena, bereziki desira biziak eragina; gertatzen zaila izanik ere, gerta dadin nahi den gauza
amets	eus-30-07484547-n	 maite den guraria
amimia	eus-30-80000334-n	 Keinuak egiteko ahalmenaren galera, zenbait gaixotasun neurologikotan gertatzen dena
amodio	eus-30-07488340-n	 pertsona batenganako erakarpenezko sentimendu bizia, samurtasuna eta erakarpen fisikoa barne hartzen dituena
amodio	eus-30-07543288-n	 norbaiti edo zerbaiti atxikitzen gaituen sentimendu indartsua
amona	eus-30-10142747-n	 aitaren edo amaren ama
amona	eus-30-10377021-n	 atsoa, emakume zaharra
amorru	eus-30-07516354-n	 garra, lehia bizia; haserrea
amorru	eus-30-14036539-n	 garra, lehia bizia; haserrea
anabasa	eus-30-13972797-n	 jende multzoaren bortxazko ekintza publikoa
anaia	eus-30-09876454-n	 pertsona batentzat, bere gurasoen semeetako bakoitza
anaia	eus-30-09876892-n	 zenbait ordenatako kideei ematen zaien izena edo trataera, aita baino apalagoa (trataera bezala anai )
anaidi	eus-30-08149781-n	 erlijio baten barruan dotrina bera duen pertsona talde egituratua
and.	eus-30-06341525-n	 emakumeei zenbaitetan ematen zaien trataera formala
andere	eus-30-06341525-n	 emakumeei zenbaitetan ematen zaien trataera formala
andere	eus-30-10332953-n	 emakume zaharra tratatzeko modua
andere	eus-30-10780632-n	 ezkondurik dagoen emakumea bere ezkontidearekiko
andere	eus-30-10787470-n	 pertsona eme heldua (gizonezkoaren aurkako gisa)
andere̱o	eus-30-10129825-n	 nerabezaroa igaro eta oraindik gaztea den emakume
andere̱o	eus-30-10559840-n	 emakumezko irakaslea
andre	eus-30-06341525-n	 emakumeei zenbaitetan ematen zaien trataera formala
andre	eus-30-10332953-n	 emakume zaharra tratatzeko modua
andre	eus-30-10547145-n	 santei zenbaitetan ematen zaien trataera
andre	eus-30-10780632-n	 ezkondurik dagoen emakumea bere ezkontidearekiko
andre	eus-30-10787470-n	 pertsona eme heldua (gizonezkoaren aurkako gisa)
andre_zahar	eus-30-10377021-n	 atsoa, emakume zaharra
anfolito	eus-30-80000340-n	 Funtzio azidoa eta basikoa batera dauzkan elektrolitoa. Inguruneko azidotasunaren edo basikotasunaren arabera, bata zein bestea erabiltzen du.
angelu	eus-30-13887509-n	 Elkar ebakitzen duten bi zuzenek edo bi planok mugatzen duten plano- edo espazio-zatia, gradutan neurtzen dena
angelu_erdiinskribatu	eus-30-80000272-n	 Erpina zirkunferentzian duen eta aldeak bata zirkunferentziaren ukitzailea eta bestea korda bat dituen angelua. Angelu erdiinskribatua kordak eratzen duen arkuaren angelu zentralaren erdia da
animalia	eus-30-00015388-n	 sentitzeko eta berez mugitzeko gauza den izaki bizia
anodo	eus-30-02714315-n	 bateria, gas hodi etab.-etan, korrontea sartzen den buru edo elektrodoa
antolaketa	eus-30-05726596-n	 sailkatzeko egina den egitura antolatua
antolakuntza	eus-30-05726596-n	 sailkatzeko egina den egitura antolatua
antolamendu	eus-30-05726596-n	 sailkatzeko egina den egitura antolatua
antolatzaile	eus-30-00725673-n	 saskibaloi talde bateko postu bat
antropologia	eus-30-06143546-n	 gizakia eta giza taldeak ikertzen dituen zientzia
antropometro	eus-30-80000366-n	 Antropometrian, giza gorputza neurtzeko erabiltzen den tresna.
antz	eus-30-04673965-n	 pertsona baten kanpoko irudia
antzandobi_kaskagorri	eus-30-80000505-n	 Burua gorrixka, bizkarra eta hegoak beltzak eta sabelaldea zuria duen antzandobia. Tamainaz txikiena da.
antzerki	eus-30-07018931-n	 jendaurrean aktore bidez gertaera-segida bat irudikatzea
antzerkilari	eus-30-10415638-n	 antzezten duena; antzerkiak jokatzen dituen pertsona
antzezlan	eus-30-07018931-n	 jendaurrean aktore bidez gertaera-segida bat irudikatzea
antzezlari	eus-30-10415638-n	 antzezten duena; antzerkiak jokatzen dituen pertsona
antzezle	eus-30-10415638-n	 antzezten duena; antzerkiak jokatzen dituen pertsona
antzezpen	eus-30-06891493-n	 ikuskizun dramatiko edo musikala
antzoki	eus-30-04417809-n	 antzerti-lanak jokatzeko prestatutako eraikuntza edo aretoa
apaizgaitegi	eus-30-08285109-n	 apaizgaiak apaizgorako prestatzen diren etxea
aparatu	eus-30-02729837-n	 etxean nahiz bulegoan erabiltzeko tresna iraunkorra
aparatu	eus-30-03183080-n	 helburu jakin baterako sortutako tresneria
aparatu	eus-30-05237227-n	 funtzio berbera betetzen duten edo prozesu organiko jakin batean elementu osagarri diren organoen multzoa
apartamentu	eus-30-02726305-n	 solairu anitzeko eraikinetan, etxebizitzetako bakoitza
apelazio	eus-30-01185611-n	 epaia, ebazpena, agindua, legea, etab. berriz azter dadin norbaitek eskatuta irekitzen den prozesua
apendizitis	eus-30-14258512-n	 apendize ileozekalaren hantura
apirexia	eus-30-80000349-n	 Sukarrik eza
apiriku	eus-30-03984381-n	 eraikinaren ate- edo sarbide-ingurua, barrukoa nahiz kanpokoa
apiril	eus-30-15211189-n	 urtearen laugarren hila (30 egun)
apur	eus-30-15246853-n	 definiturik ez dagoen denbora oso labur bat
araba-zozo_beltz	eus-30-80000506-n	 Lumaje beltza duen araba-zozoa <I>Sturnus unicolor<I>. Iberian soilik bizi da, eta sedentarioa da.
arabiera	eus-30-06988057-n	 hizkuntza semitikoa, Arabian, Ekialde Hurbilean eta Ipar Afrikan mintzatzen dena
arau	eus-30-05667613-n	 ardatz edo gidaritzat hartzen dena
arau	eus-30-06652242-n	 zerbait nola egin behar den adierazteko argibidea
arau	eus-30-06788897-n	 joko bat definitzen edo kirol bat zuzentzen den modua
araudi	eus-30-06667317-n	 zerbaiten jardunbidea antolatzen duen arau-multzoa
araudi	eus-30-06788897-n	 joko bat definitzen edo kirol bat zuzentzen den modua
arautegi	eus-30-06667317-n	 zerbaiten jardunbidea antolatzen duen arau-multzoa
arautegi	eus-30-06788897-n	 joko bat definitzen edo kirol bat zuzentzen den modua
arazo	eus-30-00623862-n	 edozein eratako eragozpen edo neke agertzen dituen egitekoa
arazo	eus-30-05687338-n	 zerbait lortzeko zailtasunaren iturria
arazo	eus-30-05833022-n	 zerbaitek eskatzen duen ardura
arazo	eus-30-06784003-n	 askabide edo erantzuna eskatzen duen gaia
arazo	eus-30-07289014-n	 mina edo atsekabea eragiten duen gertaera
arazo	eus-30-14410605-n	 konponketa eskatzen duen eragozpen edo zailtasun egoera
arbastatze-tren	eus-30-80000716-n	 Altzairuzko plantxoiak edo lingoteak deformatu eta plantxoi mehe edo totxo bihurtzen dituen ijezkailua
arbitro	eus-30-10372076-n	 joku edo kirol batean arauak neurtzen dituena
arbitro-epaile	eus-30-10372076-n	 joku edo kirol batean arauak neurtzen dituena
arbola	eus-30-13104059-n	 zurezko landare bizikorra, altuera aldakorrekoa, baina sarritan handia
ardanbera	eus-30-09337406-n	 edari alkoholdunetan fermentazioaren ondorioz eratzen den hondarra
ardantza	eus-30-04536038-n	 mahatsondoak landaturik dauden saila
ardo	eus-30-07891726-n	 mahatsaren zukutik ateratzen den edari alkoholikoa
ardura	eus-30-00633329-n	 zerbaitetan jartzen den gogo-ohartasuna
ardura	eus-30-00822970-n	 zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia
ardura	eus-30-01131425-n	 zerbait egiteko hartutako erantzukizuna
ardura	eus-30-04669247-n	 zerbait egiteko hartutako erantzukizuna
ardura	eus-30-04673006-n	 zerbaitetan jartzen den gogo-ohartasuna
ardura	eus-30-04865114-n	 zerbaitetan jartzen den gogo-ohartasuna
ardura	eus-30-04891184-n	 zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia
ardura	eus-30-05615869-n	 zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia
ardura	eus-30-05670710-n	 zerbait egiteko hartutako erantzukizuna
ardura	eus-30-05700087-n	 gogoa asaldatzen duen burutapena edo arazoa
ardura	eus-30-05706076-n	 zerbaitetan jartzen den gogo-ohartasuna
ardura	eus-30-05784831-n	 zerbaitetan jartzen den gogo-ohartasuna
ardura	eus-30-05832264-n	 gogoa asaldatzen duen burutapena edo arazoa
ardura	eus-30-05836921-n	 gogoa asaldatzen duen burutapena edo arazoa
ardura	eus-30-07505047-n	 gogoa asaldatzen duen burutapena edo arazoa
ardura	eus-30-07524242-n	 gogoa asaldatzen duen burutapena edo arazoa
arduradun	eus-30-10162991-n	 zerbaiten ardura duen pertsona
arduradun	eus-30-10417168-n	 gaiztakeria egin duen pertsona
arerio	eus-30-09773245-n	 zerbaiten aurka dena
aretozain	eus-30-10742111-n	 jauregi edo auzitegi bateko sarrera zaintzen duen pertsona
argazki	eus-30-03925226-n	 fotografiaren bidez lortutako irudia
argazkilari	eus-30-10426749-n	 argazkiak egiten dituena eta, bereziki, bizibidetzat argazkigintza duena
argi	eus-30-04263760-n	 erradiazio elektromagnetikoa isurtzen duen edozein gailu
argi	eus-30-04951373-n	 koadro, argazki edo margoetan sortzen den efektua
argi	eus-30-05617606-n	 ulertzeko gaitasuna
argi	eus-30-05807933-n	 zerbait argitzen, zerbaiti buruz argi egiten duen zera
argi	eus-30-11473954-n	 materiak goritasunez edo lumineszentziaz igortzen duen erradiazioa, begiak hautematen duena eta objektuak ikusteko gai bihurtzen dituena
argi	eus-30-13983304-n	 argitasun asko egotea
argibide	eus-30-05793000-n	 zerbait azaltzen, ulertarazten duen zera
argibide	eus-30-06738281-n	 zerbait azaltzea (ekintza eta ondorioa)
argi-koroa	eus-30-11427067-n	 eguzki-atmosferatik kanpo dagoen eskualdea; eguzki-eklipseetan ikus daitekeena
argi-koroa	eus-30-11440691-n	 objektu argitsu baten inguruan ikusten den argi-zirkulua
argindar	eus-30-11450566-n	 geldirik dauden edo higitzen ari diren karga elektrikoek eragindako fenomenoen multzoa eta haiekin lotutako energia-mota
argitaletxe	eus-30-08062623-n	 liburuak eta bestelako izkribuak inprimatuta argitaratzen dituen etxea edo enpresa
argitasun	eus-30-04951373-n	 koadro, argazki edo margoetan sortzen den efektua
argitasun	eus-30-05617606-n	 ulertzeko gaitasuna
argitasun	eus-30-05793000-n	 zerbait azaltzen, ulertarazten duen zera
argitasun	eus-30-13983304-n	 argitasun asko egotea
argudiaketa	eus-30-05773049-n	 argudiatze sistematikoa
aridotasun-indize	eus-30-80000172-n	 Klima baten lehortasun-maila zehazten duen zenbakizko balioa, hainbat klima-faktore kontuan hartuta kalkulatzen dena
ariketa	eus-30-00729919-n	 zerbaitetan, eta bereziki ikasten diren gaietan trebatzeko egiten den jarduna
ariketa_fisiko	eus-30-00624738-n	 zerbaitetarako, bereziki kiroletarako, trebetasuna lortzeko helburuarekin prestaketa aproposak egite-saioa
arima	eus-30-00007846-n	 gizon-emakumeen multzoko bakoitza
arkeologo	eus-30-09804806-n	 eraikin eta objektuen bitartez antzinako zibilizazioak aztertzen dituen aditua
arkitekto	eus-30-09805475-n	 lanbidetzat arkitektura duen pertsona, eraikin baten plangintza eta eraikuntza zuzentzen dituena
arkitektura	eus-30-04931965-n	 osotasun baten zatien eraketa eta antolaketa-modua
arkubarnera	eus-30-80000593-n	 Arku edo ganga baten barneko aurpegia edo azala
arlo	eus-30-01097119-n	 jarduera sozioekonomikoa banatzen den zati bakoitza
arlo	eus-30-05815517-n	 zernahi giza jarduera banatzen den zati bakoitza
arlo	eus-30-05853273-n	 ezagutza adar berezitua
arlo	eus-30-05996646-n	 ezagutza adarra
arlo	eus-30-08674739-n	 lur-zati edo lur-eremua; bereziki, ereiteko nahiz zerbait landatzeko egokitu eta prestatzen dena
arlo	eus-30-09260907-n	 lur-zati edo lur-eremua; bereziki, ereiteko nahiz zerbait landatzeko egokitu eta prestatzen dena
arma	eus-30-04565375-n	 erasorako edo defentsarako zernahi tresna
arma	eus-30-07246932-n	 zerbait lortzeko erabiltzen den bidea
arma	eus-30-08190754-n	 lurreko armadaren atal nagusietako bakoitza (infanteria, zalditeria, artilleria, ingeniaritza, etab.)
armada	eus-30-08190754-n	 lurreko armadaren atal nagusietako bakoitza (infanteria, zalditeria, artilleria, ingeniaritza, etab.)
armada	eus-30-08191230-n	 estatu bateko indar militarren multzoa
armada-gorputz	eus-30-08190754-n	 lurreko armadaren atal nagusietako bakoitza (infanteria, zalditeria, artilleria, ingeniaritza, etab.)
armiarma	eus-30-01772222-n	 animalia artropodoa, buruaren eta sabelaldearen artean mehargune nabaria duena, eta sabelaldeari darion gai likatsuaz intsektuak harrapatzeko sare bat egiten duena
armistizio	eus-30-13970912-n	 gerra edo gatazka batean aldi batean tiro edo borrokarik ez egitea, alde batek ezarria nahiz bi aldeek adostua izan daitekeena
aro	eus-30-11524662-n	 atmosferaren egoera; eguraldia, ingurunetzat hartua
aro	eus-30-15122231-n	 definitu gabeko periodoa edo garaia (ezaugarri edo aktibitate zenbaitekin markaturikoa bereziki)
aro	eus-30-15144371-n	 giza bizitzaren garai bakoitza
aro	eus-30-15239292-n	 erkidego batek urtero errepikatzen dituen opor garaietako bat
aro	eus-30-15248564-n	 historiako gertakari edo ezaugarriren batekin markaturik dagoen garaia
arrain	eus-30-02512053-n	 hegatsak dituen uretako ornoduna
arrain	eus-30-07775375-n	 jateko helburuarekin hegatsak dituen uretako ornodunaren haragia
arrakasta	eus-30-00063652-n	 egiteko, erabaki, gertaera-segida baten ondorio ona; nahi edo desiratzen dena lortzea
arrakasta	eus-30-07319103-n	 egiteko, erabaki, gertaera-segida baten ondorio ona; nahi edo desiratzen dena lortzea
arrakasta	eus-30-14474894-n	 egiteko, erabaki, gertaera-segida baten ondorio ona; nahi edo desiratzen dena lortzea
arrangura	eus-30-07210553-n	 ez-adostasunaren edo arbuioaren adierazpenaren ekintza
arrantza	eus-30-00453935-n	 arrainak edo bestelako itsas animaliak harrapatzea
arrantza	eus-30-00454121-n	 arrainak edo bestelako itsas animaliak harrapatzeko jarduera edo lanbidea
arrantza	eus-30-00868196-n	 negar zaratatsua
arrantza	eus-30-07378059-n	 astoaren orroa
arrantzale	eus-30-10093658-n	 arrainak harrapatzen dituena; bereziki, lanbidetzat arrantza duen pertsona
arrantzu	eus-30-00453935-n	 arrainak edo bestelako itsas animaliak harrapatzea
arrantzu	eus-30-00454121-n	 arrainak edo bestelako itsas animaliak harrapatzeko jarduera edo lanbidea
arratoi	eus-30-02331046-n	 ugaztun karraskaria, saguaren antzekoa, baina handiagoa; ilajea arrea edo grisa da bizkarrean eta zurixka sabelaldean; banaketa oso zabalekoa da, baina batez ere zabortegien inguruan bizi da
arratsalde	eus-30-15166191-n	 eguerditik ilunabarrera doan egunaren zatia
arraunketa	eus-30-07459523-n	 itsasontzien, eta bereziki traineruen, arteko norgehiagoka
arraunketa	eus-30-07468456-n	 itsasontzien edo traineruen arteko norgehiagoka ospatzeko egiten den bilkura
arrazionaltasun	eus-30-04784978-n	 zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea
arrazionaltasun	eus-30-14379829-n	 sen ona eta zentzumena edukitzearen egoera
arrazoi	eus-30-04784978-n	 zerbaitekin osoa edo konsistentea izatea edo logikan oinarritua egotea
arrazoi	eus-30-05819149-n	 zenbait premisa edo ondorio logikoki justifikatzen dituen gertakaria
arrazoi	eus-30-06739990-n	 zenbait gertakarien kausaren azalpen bat
arrazoi	eus-30-06740402-n	 existitzen edo gertatzen den zerbaiten justifikazioa
arrazoi	eus-30-09178821-n	 arrazoiarekin edo argumentu logikoekin defendagarria den eragingarria
arrazoi	eus-30-14379829-n	 sen ona eta zentzumena edukitzearen egoera
